0,1. hafenstraße,9.972355549222224,53.47258117022223
1,2. hafenstraße,9.96821326655,53.47766913625
2,aalheitengraben,10.178049069966669,53.64981037682222
3,aalkrautweg,10.104530244210872,53.666630171856525
4,aalort,10.123657569712499,53.65403876819376
5,aalwisch,10.123748634207693,53.661780745065386
6,aalwischkoppel,10.12491525525143,53.661942040062854
7,abbestraße,9.93040643615,53.55463365169167
8,abc-straße,9.986740265309091,53.554284869304546
9,abelskamp,10.10554545910625,53.701073216606254
10,abendrothsweg,9.975688033646001,53.58461206236201
11,abrahamstraße,10.152986376892501,53.62915688317499
12,abteistraße,9.99182083302,53.58109308519112
13,achter billing,10.082140148386047,53.66490864577677
14,achter de höf,9.759057319883723,53.57883639286277
15,achter de kark,10.185395650930307,53.48023325756059
16,achter de wisch,10.225966980317947,53.446204747366664
17,achter lüttmoor,9.751634680216947,53.57811540028304
18,achterdwars,10.20089065527857,53.48655904015714
19,achterkamp,10.010989197699999,53.4387411112
20,achtern barls,9.860746865677777,53.59054325555556
21,achtern born,9.848445353194998,53.58557933158502
22,achtern brack,9.8453418885,53.508445498200004
23,achtern hoff,10.164675735587501,53.6446833770625
24,achtern hollerbusch,10.120216704440177,53.65662658360269
25,achtern moor,9.859685353506249,53.59098411994375
26,achtern sand,9.768081974040001,53.58327605940222
27,achtern styg,9.87507081669315,53.581872465464386
28,achterschlag,10.239826969696036,53.466881683309886
29,ackermannstraße,10.018599817975,53.561821004262505
30,ackerstieg,9.866551845997563,53.597865123941475
31,ackerweg,9.8554316129,53.4746129756
32,adalbert-stifter-weg,10.1659889265,53.59331856774285
33,adalbertstraße,9.837301198113332,53.567505771593325
34,adebarweg,9.744806472697292,53.583545895112586
35,adenauerallee,10.01404043344138,53.55268520072068
36,adickesstraße,9.89364152955714,53.56130965793572
37,adlerhorst,9.955079066129167,53.63138272809999
38,adlerstraße,10.058733840282354,53.58624951875883
39,admiralitätstraße,9.984238763389476,53.54791996931052
40,adolf-köster-damm,10.147820244395456,53.484408202015906
41,adolf-von-elm-hof,9.95864272465,53.457662450608325
42,adolf-wagner-straße,9.96190838920714,53.45641397472856
43,adolph-schönfelder-straße,10.032847605888236,53.57766794784117
44,adolphsplatz,9.9908574281,53.54941696998001
45,afrikastraße,9.99027905136,53.529681709040005
46,agathe-lasch-weg,9.89316331667857,53.5526037084643
47,agathenstraße,9.966137209441666,53.56729985733333
48,agnes-gierck-weg,10.000235029002777,53.674092586911094
49,agnes-wolffson-straße,10.17941938230909,53.485329176181814
50,agnesstraße,9.998762048764812,53.582650111088874
51,ahlbecker weg,10.143190869385714,53.61494895295715
52,ahlfeld,10.021425604414546,53.644769012619996
53,ahornallee,9.964960432265858,53.60165415107561
54,ahornkamp,10.02393341118,53.624171175004996
55,ahornstraße,10.083415878114815,53.566052709177775
56,ahornweg,10.133328555635295,53.66070573770589
57,ahrensburger platz,10.175705436133333,53.655974387849994
58,ahrensburger stieg,10.172317405063636,53.65518428598637
59,ahrensburger straße,10.10323327139171,53.58066252036164
60,ahrensburger weg,10.179271470528462,53.65640189735614
61,ahrenshooper straße,10.132469881669698,53.60170779668788
62,akazienallee,10.015897320342308,53.62782533209229
63,akazienweg,9.81094714166,53.57068203938333
64,akeleiweg,9.86876052002239,53.57930490630299
65,aladinweg,10.117100959842592,53.56549121446298
66,alardusstraße,9.962225011422221,53.57659068748888
67,alaskaweg,10.151290971146427,53.62644704700357
68,albatrosweg,10.105254818009756,53.54916076196829
69,alberichstieg,9.755409012476925,53.58657682402307
70,albers-schönberg-stieg,10.039978018188238,53.60031003835883
71,albers-schönberg-weg,10.039459358666667,53.59886688948333
72,albershardtweg,9.862213789714286,53.53278554914285
73,albershof,9.883085355359999,53.479342559824
74,albert-einstein-ring,9.888970562788234,53.575104897888224
75,albert-gebel-straße,10.196700558021428,53.48567944364999
76,albert-schweitzer-ring,10.119582120541379,53.579800727431035
77,albert-schäfer-weg,9.945458450909257,53.443763648925945
78,albertine-assor-straße,9.900430066521999,53.63296213183201
79,albertinenstieg,9.8989741455625,53.633759541512504
80,albertiweg,9.877111803442427,53.549462229945455
81,albertstraße,10.0206829142,53.5496664705
82,albrechtstraße,9.892358371299999,53.60505156206666
83,aldenrathsweg,10.041613609014286,53.59656071007144
84,alemannenweg,10.06525095445,53.5481118827
85,alexander-zinn-straße,9.878262708592594,53.56012757702593
86,alexanderstraße,10.019291050785714,53.5551719681
87,alfred-beit-weg,9.99730071464,53.5745322406
88,alfred-jahncke-ring,10.071919919382927,53.66727063671463
89,alfred-johann-levy-straße,10.038219632763637,53.603062749772725
90,alfred-wegener-weg,9.972193202466665,53.54694689913334
91,alfredstraße,10.032815017305554,53.557065104299994
92,algermissenstraße,10.011355379600001,53.4968074775
